"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"00010","MED-100","MED","003","16.0","16.0","First Year Medicine","C","","Y","TBA","TBA","","189","","Ben-Ari, Ron;Nash, Kevin","OFFICE","189","FOR REGISTRATION AND FEE PURPOSES ONLY.","","MED","20223"
"00020","MED-200","MED","047","16.0","16.0","Second Year Medicine","C","","Y","TBA","TBA","","184","","Ben-Ari, Ron;Nash, Kevin","","184","FOR REGISTRATION AND FEE PURPOSES ONLY.","","MED","20223"
"00030","MED-300","MED","080","16.0","16.0","Third Year Medicine","C","","Y","TBA","TBA","","176","","Ben-Ari, Ron;Diller, David","OFFICE","176","FOR REGISTRATION AND FEE PURPOSES ONLY.","","MED","20223"
"00040","MED-400","MED","049","16.0","16.0","Fourth Year Medicine","C","","Y","TBA","TBA","","160","","Ben-Ari, Ron;Diller, David","OFFICE","160","FOR REGISTRATION AND FEE PURPOSES ONLY.","","MED","20223"
"00071","MED-750","MED","017","16.0","16.0","Special Medicine","C","","Y","TBA","TBA","","45","","Ben-Ari, Ron","OFFICE","45","For registration and fee purposes only.","","MED","20223"
"00214","PDF-999","RNR","074","0.0","0.0","Postdoctoral Fellows","C","","Y","TBA","TBA","","294","","","ONLINE","294","Course created for visiting postdoctoral fellows scholars.  The course is created for enrollment purposes, zero units, full time status, scheduled in session 018, and never appears in the student academic records system.","","PDF","20223"
"00352","SPAN-321","LAS","001","4.0","4.0","Sounds, Images, Objects","C","","N","TBA","TBA","","0","","","","0","Introduction to the study of Iberian and Latin American cultural forms through readings on the visual arts, cinema, architecture and music. Conducted in Spanish.","","SPAN","20223"
"00354","SPAN-260","LASH","001","4.0","4.0","Advanced Spanish: Arts and Sciences","C","","N","TBA","TBA","","0","","","","0","Development of students' oral and writing skills using literary and scientific materials; grammar review. Duplicates credit in the former SPAN 266.","","SPAN","20223"
"00355","SPAN-302","LAS","001","4.0","4.0","Screen Cultures: From Film to the Internet","C","","N","TBA","TBA","","0","","","","0","A survey of Spanish and Latin American cinema from the silent film era to the present, acquainting students with various critical and theoretical approaches to cinema studies. Conducted in Spanish.","","SPAN","20223"
"00356","SPAN-464","LASH","001","4.0","4.0","Introduction to Contemporary Spanish Theatre","C","","N","TBA","TBA","","0","","","","0","(Madrid Center Only) Historical evolution of the contemporary Spanish theatre; readings of dramatic texts supported by attendance at live stage performances. Recommended preparation: SPAN 304 or SPAN 306 or SPAN 308","","SPAN","20223"
"00360","FREN-300","LAS","613","4.0","4.0","French Grammar and Composition","C","","Y","TBA","TBA","","2","","Grimes, Mark","OFFICE","2","Grammatical structure and vocabulary building with practical application to written composition. Prerequisites: FREN 250.","","FREN","20223"
"00365","FREN-330","LASH","613","4.0","4.0","Critical Writing in French","C","","Y","TBA","TBA","","2","","Grimes, Mark","OFFICE","2","Advanced composition through critical reading of literary texts; comprehensive analysis of difficult grammatical structures and stylistics. Prerequisite: FREN 300.","","FREN","20223"
"00366","FREN-449","LAS","613","4.0","4.0","Studies in French Civilization","C","","Y","TBA","TBA","","2","","Grimes, Mark","OFFICE","2","(Paris Semester only) An analysis of the prestige of Paris, past and present, based upon close examination of literary texts and graphic materials, and visits to sites and monuments.  Recommended preparation: FREN 300","","FREN","20223"
"00368","FREN-464","LAS","613","4.0","4.0","Colloquium: French Civilization","C","","Y","TBA","TBA","","3","","Grimes, Mark","OFFICE","3","Selected topics such as the press, educational institutions, French cinema today, and French colonial history. Conducted in French. Prerequisites: FREN 330.","","FREN","20223"
